source,target,date,year,month,day,hour,minute,second
620,1294,2004-05-30 01:27:14,2004,5,30,1,27,14
67,1497,2004-05-30 01:30:42,2004,5,30,1,30,42
67,1497,2004-05-30 01:30:49,2004,5,30,1,30,49
42,669,2004-05-30 01:33:20,2004,5,30,1,33,20
67,1501,2004-05-30 01:34:32,2004,5,30,1,34,32
1,1271,2004-05-30 01:48:25,2004,5,30,1,48,25
1189,319,2004-05-30 01:49:12,2004,5,30,1,49,12
249,357,2004-05-30 01:51:02,2004,5,30,1,51,2
711,642,2004-05-30 01:55:30,2004,5,30,1,55,30
277,1320,2004-05-30 01:57:43,2004,5,30,1,57,43
1,1271,2004-05-30 02:04:10,2004,5,30,2,4,10
638,1492,2004-05-30 02:11:15,2004,5,30,2,11,15
1062,353,2004-05-30 02:14:19,2004,5,30,2,14,19
1,3,2004-05-30 02:17:40,2004,5,30,2,17,40
502,285,2004-05-30 02:18:30,2004,5,30,2,18,30
1332,1437,2004-05-30 02:20:35,2004,5,30,2,20,35
1062,1470,2004-05-30 02:20:58,2004,5,30,2,20,58
810,1260,2004-05-30 02:22:17,2004,5,30,2,22,17
9,766,2004-05-30 02:23:44,2004,5,30,2,23,44
298,257,2004-05-30 02:45:24,2004,5,30,2,45,24
257,298,2004-05-30 02:46:48,2004,5,30,2,46,48
67,523,2004-05-30 02:47:30,2004,5,30,2,47,30
1320,1142,2004-05-30 02:49:22,2004,5,30,2,49,22
298,257,2004-05-30 02:52:37,2004,5,30,2,52,37
257,298,2004-05-30 02:54:21,2004,5,30,2,54,21
1062,357,2004-05-30 02:54:33,2004,5,30,2,54,33
357,1062,2004-05-30 02:55:28,2004,5,30,2,55,28
357,314,2004-05-30 02:57:12,2004,5,30,2,57,12
298,257,2004-05-30 02:57:40,2004,5,30,2,57,40
1062,1419,2004-05-30 02:59:19,2004,5,30,2,59,19
314,333,2004-05-30 03:01:31,2004,5,30,3,1,31
870,523,2004-05-30 03:04:21,2004,5,30,3,4,21
257,298,2004-05-30 03:06:22,2004,5,30,3,6,22
298,257,2004-05-30 03:08:41,2004,5,30,3,8,41
67,1496,2004-05-30 03:17:42,2004,5,30,3,17,42
1185,314,2004-05-30 03:18:41,2004,5,30,3,18,41
770,1491,2004-05-30 03:39:39,2004,5,30,3,39,39
1132,1425,2004-05-30 03:52:00,2004,5,30,3,52,0
67,1496,2004-05-30 03:52:06,2004,5,30,3,52,6
870,638,2004-05-30 03:57:14,2004,5,30,3,57,14
389,1472,2004-05-30 04:04:29,2004,5,30,4,4,29
1291,252,2004-05-30 04:07:16,2004,5,30,4,7,16
84,638,2004-05-30 04:27:24,2004,5,30,4,27,24
373,311,2004-05-30 04:28:05,2004,5,30,4,28,5
373,311,2004-05-30 04:28:32,2004,5,30,4,28,32
373,311,2004-05-30 04:28:37,2004,5,30,4,28,37
204,542,2004-05-30 04:32:42,2004,5,30,4,32,42
306,778,2004-05-30 04:42:19,2004,5,30,4,42,19
1449,439,2004-05-30 04:42:33,2004,5,30,4,42,33
831,934,2004-05-30 04:47:34,2004,5,30,4,47,34
792,1080,2004-05-30 04:48:37,2004,5,30,4,48,37
792,1080,2004-05-30 04:52:40,2004,5,30,4,52,40
545,1449,2004-05-30 04:56:16,2004,5,30,4,56,16
617,73,2004-05-30 05:02:03,2004,5,30,5,2,3
817,104,2004-05-30 05:03:56,2004,5,30,5,3,56
679,1176,2004-05-30 05:07:39,2004,5,30,5,7,39
617,681,2004-05-30 05:09:54,2004,5,30,5,9,54
536,884,2004-05-30 05:13:52,2004,5,30,5,13,52
617,272,2004-05-30 05:14:02,2004,5,30,5,14,2
1449,429,2004-05-30 05:14:42,2004,5,30,5,14,42
617,272,2004-05-30 05:18:14,2004,5,30,5,18,14
617,272,2004-05-30 05:19:49,2004,5,30,5,19,49
272,1449,2004-05-30 05:21:57,2004,5,30,5,21,57
1449,272,2004-05-30 05:24:27,2004,5,30,5,24,27
272,1449,2004-05-30 05:30:46,2004,5,30,5,30,46
817,104,2004-05-30 05:34:29,2004,5,30,5,34,29
1502,1503,2004-05-30 05:36:11,2004,5,30,5,36,11
1502,1269,2004-05-30 05:41:57,2004,5,30,5,41,57
421,1395,2004-05-30 05:42:59,2004,5,30,5,42,59
393,738,2004-05-30 05:45:53,2004,5,30,5,45,53
617,728,2004-05-30 05:47:23,2004,5,30,5,47,23
477,1,2004-05-30 06:01:50,2004,5,30,6,1,50
809,1449,2004-05-30 06:03:09,2004,5,30,6,3,9
477,1271,2004-05-30 06:08:10,2004,5,30,6,8,10
477,1,2004-05-30 06:08:39,2004,5,30,6,8,39
421,97,2004-05-30 06:13:56,2004,5,30,6,13,56
393,738,2004-05-30 06:18:43,2004,5,30,6,18,43
393,870,2004-05-30 06:19:45,2004,5,30,6,19,45
598,1290,2004-05-30 06:22:26,2004,5,30,6,22,26
393,394,2004-05-30 06:25:38,2004,5,30,6,25,38
393,738,2004-05-30 06:26:44,2004,5,30,6,26,44
1158,1072,2004-05-30 06:30:02,2004,5,30,6,30,2
393,738,2004-05-30 06:35:44,2004,5,30,6,35,44
393,191,2004-05-30 06:46:41,2004,5,30,6,46,41
393,738,2004-05-30 06:47:33,2004,5,30,6,47,33
536,1317,2004-05-30 06:48:35,2004,5,30,6,48,35
249,1504,2004-05-30 06:48:36,2004,5,30,6,48,36
681,52,2004-05-30 06:49:33,2004,5,30,6,49,33
1072,1158,2004-05-30 06:51:54,2004,5,30,6,51,54
191,1505,2004-05-30 06:55:11,2004,5,30,6,55,11
638,643,2004-05-30 07:04:31,2004,5,30,7,4,31
638,870,2004-05-30 07:08:30,2004,5,30,7,8,30
638,84,2004-05-30 07:08:47,2004,5,30,7,8,47
704,288,2004-05-30 07:09:32,2004,5,30,7,9,32
1487,132,2004-05-30 07:10:04,2004,5,30,7,10,4
1424,575,2004-05-30 07:11:11,2004,5,30,7,11,11
1424,1427,2004-05-30 07:11:23,2004,5,30,7,11,23
792,438,2004-05-30 07:16:52,2004,5,30,7,16,52
792,438,2004-05-30 07:17:10,2004,5,30,7,17,10
792,438,2004-05-30 07:20:52,2004,5,30,7,20,52
1487,132,2004-05-30 07:22:43,2004,5,30,7,22,43
843,1237,2004-05-30 07:24:31,2004,5,30,7,24,31
843,1424,2004-05-30 07:25:05,2004,5,30,7,25,5
843,1237,2004-05-30 07:25:20,2004,5,30,7,25,20
843,1237,2004-05-30 07:28:52,2004,5,30,7,28,52
1297,1072,2004-05-30 07:31:58,2004,5,30,7,31,58
843,1237,2004-05-30 07:33:42,2004,5,30,7,33,42
1072,1297,2004-05-30 07:34:09,2004,5,30,7,34,9
557,1036,2004-05-30 07:36:45,2004,5,30,7,36,45
1297,1072,2004-05-30 07:37:38,2004,5,30,7,37,38
843,1237,2004-05-30 07:39:21,2004,5,30,7,39,21
1349,1062,2004-05-30 07:40:36,2004,5,30,7,40,36
1281,1279,2004-05-30 07:42:15,2004,5,30,7,42,15
843,1237,2004-05-30 07:43:54,2004,5,30,7,43,54
357,52,2004-05-30 07:46:40,2004,5,30,7,46,40
843,1237,2004-05-30 07:48:26,2004,5,30,7,48,26
770,844,2004-05-30 07:48:32,2004,5,30,7,48,32
1313,507,2004-05-30 07:49:39,2004,5,30,7,49,39
198,101,2004-05-30 07:49:42,2004,5,30,7,49,42
843,1237,2004-05-30 07:52:58,2004,5,30,7,52,58
42,353,2004-05-30 07:54:25,2004,5,30,7,54,25
1402,224,2004-05-30 07:54:56,2004,5,30,7,54,56
42,1505,2004-05-30 07:55:34,2004,5,30,7,55,34
843,1195,2004-05-30 07:55:46,2004,5,30,7,55,46
843,1237,2004-05-30 07:56:09,2004,5,30,7,56,9
843,1237,2004-05-30 08:01:56,2004,5,30,8,1,56
843,1237,2004-05-30 08:06:23,2004,5,30,8,6,23
792,824,2004-05-30 08:10:19,2004,5,30,8,10,19
843,1237,2004-05-30 08:11:17,2004,5,30,8,11,17
792,557,2004-05-30 08:17:39,2004,5,30,8,17,39
557,792,2004-05-30 08:19:14,2004,5,30,8,19,14
704,288,2004-05-30 08:19:39,2004,5,30,8,19,39
843,557,2004-05-30 08:19:43,2004,5,30,8,19,43
42,669,2004-05-30 08:22:22,2004,5,30,8,22,22
254,272,2004-05-30 08:22:51,2004,5,30,8,22,51
454,1326,2004-05-30 08:22:53,2004,5,30,8,22,53
454,1269,2004-05-30 08:23:21,2004,5,30,8,23,21
843,557,2004-05-30 08:25:43,2004,5,30,8,25,43
52,681,2004-05-30 08:33:35,2004,5,30,8,33,35
679,418,2004-05-30 08:33:48,2004,5,30,8,33,48
52,357,2004-05-30 08:34:05,2004,5,30,8,34,5
36,1425,2004-05-30 08:34:23,2004,5,30,8,34,23
454,1269,2004-05-30 08:36:32,2004,5,30,8,36,32
843,557,2004-05-30 08:39:08,2004,5,30,8,39,8
843,557,2004-05-30 08:44:44,2004,5,30,8,44,44
389,1472,2004-05-30 08:47:22,2004,5,30,8,47,22
843,557,2004-05-30 08:49:34,2004,5,30,8,49,34
843,557,2004-05-30 08:50:08,2004,5,30,8,50,8
454,1269,2004-05-30 08:52:34,2004,5,30,8,52,34
1444,1062,2004-05-30 09:01:42,2004,5,30,9,1,42
1158,1072,2004-05-30 09:05:05,2004,5,30,9,5,5
1158,375,2004-05-30 09:05:42,2004,5,30,9,5,42
1158,375,2004-05-30 09:06:44,2004,5,30,9,6,44
50,1487,2004-05-30 09:12:10,2004,5,30,9,12,10
495,1213,2004-05-30 09:25:39,2004,5,30,9,25,39
495,1433,2004-05-30 09:27:13,2004,5,30,9,27,13
555,440,2004-05-30 09:29:21,2004,5,30,9,29,21
1072,1158,2004-05-30 09:32:33,2004,5,30,9,32,33
495,1367,2004-05-30 09:36:47,2004,5,30,9,36,47
495,172,2004-05-30 09:38:05,2004,5,30,9,38,5
1158,1072,2004-05-30 09:40:06,2004,5,30,9,40,6
1158,1072,2004-05-30 09:40:38,2004,5,30,9,40,38
1158,1072,2004-05-30 09:41:09,2004,5,30,9,41,9
1158,1072,2004-05-30 09:41:31,2004,5,30,9,41,31
1158,1072,2004-05-30 09:43:32,2004,5,30,9,43,32
1215,1317,2004-05-30 09:44:56,2004,5,30,9,44,56
1158,1072,2004-05-30 09:45:01,2004,5,30,9,45,1
1215,1317,2004-05-30 09:47:45,2004,5,30,9,47,45
701,1413,2004-05-30 09:49:52,2004,5,30,9,49,52
567,595,2004-05-30 09:52:47,2004,5,30,9,52,47
555,969,2004-05-30 09:56:26,2004,5,30,9,56,26
555,765,2004-05-30 10:14:26,2004,5,30,10,14,26
575,1031,2004-05-30 10:17:44,2004,5,30,10,17,44
817,1449,2004-05-30 11:21:50,2004,5,30,11,21,50
42,1506,2004-05-30 11:34:19,2004,5,30,11,34,19
1417,67,2004-05-30 11:45:58,2004,5,30,11,45,58
1417,1262,2004-05-30 11:49:40,2004,5,30,11,49,40
242,1217,2004-05-30 13:08:10,2004,5,30,13,8,10
1260,557,2004-05-30 13:28:26,2004,5,30,13,28,26
193,943,2004-05-30 16:29:43,2004,5,30,16,29,43
1393,1424,2004-05-30 16:55:03,2004,5,30,16,55,3
1507,638,2004-05-30 17:41:35,2004,5,30,17,41,35
398,405,2004-05-30 17:45:02,2004,5,30,17,45,2
1507,638,2004-05-30 17:55:00,2004,5,30,17,55,0
1268,1269,2004-05-30 18:02:57,2004,5,30,18,2,57
1062,1349,2004-05-30 18:04:08,2004,5,30,18,4,8
1356,1421,2004-05-30 18:10:36,2004,5,30,18,10,36
1321,1224,2004-05-30 18:13:14,2004,5,30,18,13,14
1356,135,2004-05-30 18:17:21,2004,5,30,18,17,21
1268,1142,2004-05-30 18:18:14,2004,5,30,18,18,14
536,1317,2004-05-30 18:20:29,2004,5,30,18,20,29
536,884,2004-05-30 18:20:54,2004,5,30,18,20,54
1224,1321,2004-05-30 18:23:14,2004,5,30,18,23,14
701,1413,2004-05-30 18:23:43,2004,5,30,18,23,43
864,482,2004-05-30 18:26:10,2004,5,30,18,26,10
864,1189,2004-05-30 18:27:12,2004,5,30,18,27,12
864,990,2004-05-30 18:28:52,2004,5,30,18,28,52
1415,142,2004-05-30 18:58:29,2004,5,30,18,58,29
1,477,2004-05-30 19:04:27,2004,5,30,19,4,27
1,477,2004-05-30 19:04:51,2004,5,30,19,4,51
337,1415,2004-05-30 19:21:01,2004,5,30,19,21,1
1415,142,2004-05-30 19:21:09,2004,5,30,19,21,9
1415,974,2004-05-30 19:21:40,2004,5,30,19,21,40
1217,242,2004-05-30 19:22:33,2004,5,30,19,22,33
1281,1356,2004-05-30 19:28:19,2004,5,30,19,28,19
337,1415,2004-05-30 19:29:07,2004,5,30,19,29,7
42,1415,2004-05-30 19:31:29,2004,5,30,19,31,29
681,52,2004-05-30 19:44:20,2004,5,30,19,44,20
609,1497,2004-05-30 19:48:32,2004,5,30,19,48,32
609,1497,2004-05-30 19:48:45,2004,5,30,19,48,45
609,1478,2004-05-30 19:49:30,2004,5,30,19,49,30
536,884,2004-05-30 20:04:14,2004,5,30,20,4,14
1136,357,2004-05-30 20:05:49,2004,5,30,20,5,49
679,516,2004-05-30 20:16:52,2004,5,30,20,16,52
725,1127,2004-05-30 20:33:29,2004,5,30,20,33,29
52,681,2004-05-30 20:33:29,2004,5,30,20,33,29
1449,817,2004-05-30 20:37:09,2004,5,30,20,37,9
725,1127,2004-05-30 20:37:45,2004,5,30,20,37,45
103,358,2004-05-30 20:40:23,2004,5,30,20,40,23
1402,422,2004-05-30 20:43:05,2004,5,30,20,43,5
1332,964,2004-05-30 20:44:02,2004,5,30,20,44,2
725,52,2004-05-30 20:45:21,2004,5,30,20,45,21
1490,787,2004-05-30 20:50:07,2004,5,30,20,50,7
376,481,2004-05-30 20:50:58,2004,5,30,20,50,58
817,943,2004-05-30 21:09:50,2004,5,30,21,9,50
1189,1417,2004-05-30 21:14:25,2004,5,30,21,14,25
1508,1021,2004-05-30 21:16:06,2004,5,30,21,16,6
1508,52,2004-05-30 21:17:25,2004,5,30,21,17,25
1508,1319,2004-05-30 21:24:56,2004,5,30,21,24,56
1508,1319,2004-05-30 21:25:48,2004,5,30,21,25,48
52,1508,2004-05-30 21:25:52,2004,5,30,21,25,52
1508,52,2004-05-30 21:31:59,2004,5,30,21,31,59
509,52,2004-05-30 21:38:03,2004,5,30,21,38,3
1508,1470,2004-05-30 21:41:59,2004,5,30,21,41,59
509,337,2004-05-30 21:50:13,2004,5,30,21,50,13
389,1472,2004-05-30 21:55:27,2004,5,30,21,55,27
52,1508,2004-05-30 21:58:11,2004,5,30,21,58,11
509,52,2004-05-30 22:05:52,2004,5,30,22,5,52
1508,52,2004-05-30 22:06:23,2004,5,30,22,6,23
509,893,2004-05-30 22:07:00,2004,5,30,22,7,0
964,1332,2004-05-30 22:09:51,2004,5,30,22,9,51
42,995,2004-05-30 22:10:44,2004,5,30,22,10,44
42,1509,2004-05-30 22:18:18,2004,5,30,22,18,18
725,52,2004-05-30 22:18:51,2004,5,30,22,18,51
725,1127,2004-05-30 22:19:26,2004,5,30,22,19,26
1236,706,2004-05-30 22:20:16,2004,5,30,22,20,16
1280,272,2004-05-30 22:22:20,2004,5,30,22,22,20
509,840,2004-05-30 22:23:20,2004,5,30,22,23,20
509,316,2004-05-30 22:23:45,2004,5,30,22,23,45
509,364,2004-05-30 22:25:47,2004,5,30,22,25,47
272,306,2004-05-30 22:26:00,2004,5,30,22,26,0
509,1026,2004-05-30 22:27:15,2004,5,30,22,27,15
337,509,2004-05-30 22:29:34,2004,5,30,22,29,34
509,337,2004-05-30 22:31:14,2004,5,30,22,31,14
509,337,2004-05-30 22:31:22,2004,5,30,22,31,22
704,1329,2004-05-30 22:31:40,2004,5,30,22,31,40
337,509,2004-05-30 22:33:09,2004,5,30,22,33,9
569,1313,2004-05-30 22:33:59,2004,5,30,22,33,59
509,337,2004-05-30 22:34:14,2004,5,30,22,34,14
711,1356,2004-05-30 22:35:27,2004,5,30,22,35,27
103,1329,2004-05-30 22:37:31,2004,5,30,22,37,31
52,509,2004-05-30 22:37:34,2004,5,30,22,37,34
1329,1271,2004-05-30 22:37:54,2004,5,30,22,37,54
52,1508,2004-05-30 22:38:27,2004,5,30,22,38,27
1329,477,2004-05-30 22:38:27,2004,5,30,22,38,27
103,58,2004-05-30 22:39:07,2004,5,30,22,39,7
711,1373,2004-05-30 22:40:03,2004,5,30,22,40,3
1280,272,2004-05-30 22:45:49,2004,5,30,22,45,49
1423,341,2004-05-30 22:48:11,2004,5,30,22,48,11
644,773,2004-05-30 22:48:34,2004,5,30,22,48,34
569,1313,2004-05-30 22:55:25,2004,5,30,22,55,25
810,233,2004-05-30 22:58:21,2004,5,30,22,58,21
362,928,2004-05-30 23:00:09,2004,5,30,23,0,9
362,1421,2004-05-30 23:00:18,2004,5,30,23,0,18
249,1509,2004-05-30 23:01:04,2004,5,30,23,1,4
1217,242,2004-05-30 23:09:22,2004,5,30,23,9,22
1281,540,2004-05-30 23:11:16,2004,5,30,23,11,16
893,509,2004-05-30 23:11:32,2004,5,30,23,11,32
1217,322,2004-05-30 23:13:30,2004,5,30,23,13,30
569,1510,2004-05-30 23:23:14,2004,5,30,23,23,14
342,1417,2004-05-30 23:26:31,2004,5,30,23,26,31
103,358,2004-05-30 23:29:17,2004,5,30,23,29,17
306,272,2004-05-30 23:31:31,2004,5,30,23,31,31
103,358,2004-05-30 23:34:58,2004,5,30,23,34,58
306,1449,2004-05-30 23:36:08,2004,5,30,23,36,8
713,1367,2004-05-30 23:39:57,2004,5,30,23,39,57
713,1441,2004-05-30 23:40:49,2004,5,30,23,40,49
1280,272,2004-05-30 23:42:00,2004,5,30,23,42,0
103,1217,2004-05-30 23:42:49,2004,5,30,23,42,49
713,271,2004-05-30 23:42:58,2004,5,30,23,42,58
713,1381,2004-05-30 23:45:00,2004,5,30,23,45,0
713,1373,2004-05-30 23:45:19,2004,5,30,23,45,19
713,1052,2004-05-30 23:45:50,2004,5,30,23,45,50
1489,1449,2004-05-30 23:51:30,2004,5,30,23,51,30
713,842,2004-05-30 23:51:38,2004,5,30,23,51,38
713,1283,2004-05-30 23:51:58,2004,5,30,23,51,58
713,1311,2004-05-30 23:52:17,2004,5,30,23,52,17
713,666,2004-05-30 23:53:21,2004,5,30,23,53,21
823,1032,2004-05-30 23:54:49,2004,5,30,23,54,49
713,1189,2004-05-30 23:55:05,2004,5,30,23,55,5
713,714,2004-05-30 23:57:21,2004,5,30,23,57,21
1260,557,2004-05-30 23:57:35,2004,5,30,23,57,35
713,781,2004-05-30 23:58:44,2004,5,30,23,58,44
713,716,2004-05-30 23:59:18,2004,5,30,23,59,18
713,87,2004-05-30 23:59:39,2004,5,30,23,59,39
1302,338,2004-05-30 23:59:41,2004,5,30,23,59,41
713,462,2004-05-31 00:01:35,2004,5,31,0,1,35
713,994,2004-05-31 00:02:33,2004,5,31,0,2,33
823,1032,2004-05-31 00:02:39,2004,5,31,0,2,39
713,1186,2004-05-31 00:04:05,2004,5,31,0,4,5
713,779,2004-05-31 00:04:33,2004,5,31,0,4,33
713,884,2004-05-31 00:06:24,2004,5,31,0,6,24
713,1165,2004-05-31 00:07:05,2004,5,31,0,7,5
1489,1449,2004-05-31 00:07:14,2004,5,31,0,7,14
191,1021,2004-05-31 00:07:28,2004,5,31,0,7,28
1058,1142,2004-05-31 00:09:27,2004,5,31,0,9,27
713,998,2004-05-31 00:10:44,2004,5,31,0,10,44
713,1042,2004-05-31 00:11:43,2004,5,31,0,11,43
713,749,2004-05-31 00:12:38,2004,5,31,0,12,38
1508,52,2004-05-31 00:13:01,2004,5,31,0,13,1
1101,1417,2004-05-31 00:13:47,2004,5,31,0,13,47
1406,319,2004-05-31 00:14:13,2004,5,31,0,14,13
103,1510,2004-05-31 00:18:22,2004,5,31,0,18,22
357,1417,2004-05-31 00:21:04,2004,5,31,0,21,4
823,1032,2004-05-31 00:27:16,2004,5,31,0,27,16
103,58,2004-05-31 00:29:38,2004,5,31,0,29,38
823,1032,2004-05-31 00:30:24,2004,5,31,0,30,24
103,893,2004-05-31 00:30:25,2004,5,31,0,30,25
1393,283,2004-05-31 00:31:11,2004,5,31,0,31,11
792,824,2004-05-31 00:32:55,2004,5,31,0,32,55
1036,557,2004-05-31 00:36:12,2004,5,31,0,36,12
823,1032,2004-05-31 00:36:39,2004,5,31,0,36,39
128,847,2004-05-31 00:38:37,2004,5,31,0,38,37
823,1032,2004-05-31 00:39:25,2004,5,31,0,39,25
52,1508,2004-05-31 00:39:47,2004,5,31,0,39,47
1508,52,2004-05-31 00:42:07,2004,5,31,0,42,7
128,1510,2004-05-31 00:42:56,2004,5,31,0,42,56
823,1032,2004-05-31 00:42:58,2004,5,31,0,42,58
823,1032,2004-05-31 00:47:12,2004,5,31,0,47,12
823,1032,2004-05-31 00:50:57,2004,5,31,0,50,57
1509,224,2004-05-31 00:55:33,2004,5,31,0,55,33
823,1032,2004-05-31 00:57:59,2004,5,31,0,57,59
823,959,2004-05-31 00:59:27,2004,5,31,0,59,27
823,1032,2004-05-31 01:02:44,2004,5,31,1,2,44
823,1032,2004-05-31 01:05:17,2004,5,31,1,5,17
792,1036,2004-05-31 01:05:47,2004,5,31,1,5,47
1332,964,2004-05-31 01:06:33,2004,5,31,1,6,33
1509,1401,2004-05-31 01:07:41,2004,5,31,1,7,41
823,1032,2004-05-31 01:10:00,2004,5,31,1,10,0
823,1032,2004-05-31 01:12:32,2004,5,31,1,12,32
1036,792,2004-05-31 01:16:23,2004,5,31,1,16,23
1113,1509,2004-05-31 01:17:07,2004,5,31,1,17,7
1401,1509,2004-05-31 01:17:38,2004,5,31,1,17,38
569,1510,2004-05-31 01:18:13,2004,5,31,1,18,13
1509,470,2004-05-31 01:18:32,2004,5,31,1,18,32
128,1510,2004-05-31 01:18:41,2004,5,31,1,18,41
1509,1401,2004-05-31 01:20:28,2004,5,31,1,20,28
470,1509,2004-05-31 01:22:36,2004,5,31,1,22,36
1509,470,2004-05-31 01:25:07,2004,5,31,1,25,7
1113,1509,2004-05-31 01:25:30,2004,5,31,1,25,30
9,1510,2004-05-31 01:26:30,2004,5,31,1,26,30
823,1032,2004-05-31 01:27:43,2004,5,31,1,27,43
823,285,2004-05-31 01:30:58,2004,5,31,1,30,58
823,1032,2004-05-31 01:32:59,2004,5,31,1,32,59
1401,1509,2004-05-31 01:34:04,2004,5,31,1,34,4
1401,794,2004-05-31 01:34:21,2004,5,31,1,34,21
823,1032,2004-05-31 01:38:13,2004,5,31,1,38,13
823,1032,2004-05-31 01:42:33,2004,5,31,1,42,33
69,1508,2004-05-31 01:43:20,2004,5,31,1,43,20
823,1032,2004-05-31 01:44:45,2004,5,31,1,44,45
823,1032,2004-05-31 01:47:50,2004,5,31,1,47,50
1509,1401,2004-05-31 01:49:26,2004,5,31,1,49,26
128,1262,2004-05-31 01:50:17,2004,5,31,1,50,17
366,346,2004-05-31 01:50:43,2004,5,31,1,50,43
823,1032,2004-05-31 01:51:25,2004,5,31,1,51,25
366,12,2004-05-31 01:51:27,2004,5,31,1,51,27
366,1349,2004-05-31 01:52:48,2004,5,31,1,52,48
606,1510,2004-05-31 01:56:03,2004,5,31,1,56,3
606,1503,2004-05-31 01:57:34,2004,5,31,1,57,34
1510,606,2004-05-31 01:58:03,2004,5,31,1,58,3
823,1032,2004-05-31 01:58:47,2004,5,31,1,58,47
606,1510,2004-05-31 01:59:20,2004,5,31,1,59,20
1510,606,2004-05-31 02:02:52,2004,5,31,2,2,52
1349,366,2004-05-31 02:03:48,2004,5,31,2,3,48
342,1497,2004-05-31 02:05:26,2004,5,31,2,5,26
606,1510,2004-05-31 02:06:02,2004,5,31,2,6,2
569,606,2004-05-31 02:06:41,2004,5,31,2,6,41
346,366,2004-05-31 02:09:43,2004,5,31,2,9,43
326,688,2004-05-31 02:10:04,2004,5,31,2,10,4
792,1036,2004-05-31 02:11:05,2004,5,31,2,11,5
1510,606,2004-05-31 02:12:54,2004,5,31,2,12,54
536,884,2004-05-31 02:22:43,2004,5,31,2,22,43
1508,52,2004-05-31 02:24:02,2004,5,31,2,24,2
823,1032,2004-05-31 02:26:00,2004,5,31,2,26,0
823,1032,2004-05-31 02:28:14,2004,5,31,2,28,14
1281,1414,2004-05-31 02:31:08,2004,5,31,2,31,8
823,1032,2004-05-31 02:32:19,2004,5,31,2,32,19
1185,1403,2004-05-31 02:32:54,2004,5,31,2,32,54
966,52,2004-05-31 02:36:37,2004,5,31,2,36,37
823,1032,2004-05-31 02:40:44,2004,5,31,2,40,44
823,1032,2004-05-31 02:41:06,2004,5,31,2,41,6
823,1032,2004-05-31 02:43:22,2004,5,31,2,43,22
823,1032,2004-05-31 02:44:31,2004,5,31,2,44,31
1507,212,2004-05-31 02:46:59,2004,5,31,2,46,59
1509,1511,2004-05-31 02:48:23,2004,5,31,2,48,23
701,326,2004-05-31 02:50:55,2004,5,31,2,50,55
823,1032,2004-05-31 02:51:18,2004,5,31,2,51,18
823,1032,2004-05-31 02:52:52,2004,5,31,2,52,52
42,1512,2004-05-31 02:53:10,2004,5,31,2,53,10
701,654,2004-05-31 02:54:03,2004,5,31,2,54,3
823,1032,2004-05-31 02:54:38,2004,5,31,2,54,38
1158,437,2004-05-31 02:56:47,2004,5,31,2,56,47
823,1032,2004-05-31 02:58:10,2004,5,31,2,58,10
536,884,2004-05-31 02:58:44,2004,5,31,2,58,44
823,1032,2004-05-31 03:00:25,2004,5,31,3,0,25
42,1062,2004-05-31 03:02:21,2004,5,31,3,2,21
1185,1329,2004-05-31 03:04:15,2004,5,31,3,4,15
569,1510,2004-05-31 03:04:50,2004,5,31,3,4,50
823,1032,2004-05-31 03:06:18,2004,5,31,3,6,18
823,1032,2004-05-31 03:09:51,2004,5,31,3,9,51
823,1032,2004-05-31 03:12:12,2004,5,31,3,12,12
326,701,2004-05-31 03:13:53,2004,5,31,3,13,53
823,1032,2004-05-31 03:17:54,2004,5,31,3,17,54
1031,575,2004-05-31 03:18:29,2004,5,31,3,18,29
557,1036,2004-05-31 03:21:49,2004,5,31,3,21,49
9,366,2004-05-31 03:22:10,2004,5,31,3,22,10
823,1032,2004-05-31 03:22:42,2004,5,31,3,22,42
964,1332,2004-05-31 03:26:11,2004,5,31,3,26,11
823,1032,2004-05-31 03:26:20,2004,5,31,3,26,20
9,1510,2004-05-31 03:27:28,2004,5,31,3,27,28
823,1032,2004-05-31 03:29:02,2004,5,31,3,29,2
569,1510,2004-05-31 03:33:12,2004,5,31,3,33,12
810,233,2004-05-31 03:35:34,2004,5,31,3,35,34
569,1510,2004-05-31 03:38:57,2004,5,31,3,38,57
536,884,2004-05-31 03:48:36,2004,5,31,3,48,36
569,1510,2004-05-31 03:51:59,2004,5,31,3,51,59
595,1037,2004-05-31 03:53:27,2004,5,31,3,53,27
595,567,2004-05-31 03:53:51,2004,5,31,3,53,51
52,966,2004-05-31 03:57:37,2004,5,31,3,57,37
1509,1356,2004-05-31 04:01:52,2004,5,31,4,1,52
204,1356,2004-05-31 04:14:50,2004,5,31,4,14,50
204,1227,2004-05-31 04:15:08,2004,5,31,4,15,8
1509,890,2004-05-31 04:18:30,2004,5,31,4,18,30
1509,890,2004-05-31 04:18:38,2004,5,31,4,18,38
1509,957,2004-05-31 04:19:46,2004,5,31,4,19,46
454,1043,2004-05-31 04:20:53,2004,5,31,4,20,53
389,830,2004-05-31 04:35:20,2004,5,31,4,35,20
389,950,2004-05-31 04:36:41,2004,5,31,4,36,41
950,389,2004-05-31 04:38:54,2004,5,31,4,38,54
1036,557,2004-05-31 04:40:57,2004,5,31,4,40,57
1036,792,2004-05-31 04:41:57,2004,5,31,4,41,57
1509,309,2004-05-31 04:45:53,2004,5,31,4,45,53
704,1217,2004-05-31 04:46:43,2004,5,31,4,46,43
687,1051,2004-05-31 05:02:17,2004,5,31,5,2,17
